XP_064077791.1	O00764	50.329	304	139	3	4	295	6	309	3.79e-107	313
XP_064077792.1	Q9NZL4	34.375	320	183	8	11	316	40	346	6.45e-33	124
XP_064077794.1	Q68DU8	44.203	276	111	5	38	283	17	279	7.75e-67	214
XP_064077795.1	Q8IVL8	38.397	237	137	4	343	571	96	331	4.75e-47	169
XP_064077796.1	Q8IVL8	38.397	237	137	4	253	481	96	331	1.73e-47	169
XP_064077797.1	Q8IVL8	38.397	237	137	4	231	459	96	331	1.53e-47	169
XP_064077798.1	Q9Y3C7	76.364	110	25	1	2	110	5	114	9.95e-61	183
XP_064077799.1	Q9BVK6	74.146	205	51	1	16	218	31	235	1.24e-112	321
XP_064077800.1	Q8IWX8	36.199	221	141	0	205	425	105	325	2.88e-39	156
XP_064077800.1	Q8IWX8	58.197	122	45	2	490	611	602	717	1.55e-32	135
XP_064077801.1	P78563	35.437	206	97	5	304	473	80	285	4.56e-23	103
XP_064077801.1	P78563	49.180	61	31	0	422	482	80	140	6.34e-09	58.5
XP_064077802.1	Q9NQ69	48.684	304	110	7	124	423	69	330	1.75e-90	286
XP_064077803.1	P78563	35.437	206	97	5	304	473	80	285	3.46e-23	102
XP_064077803.1	P78563	49.180	61	31	0	422	482	80	140	4.80e-09	58.5
XP_064077804.1	P78563	35.437	206	97	5	304	473	80	285	3.46e-23	102
XP_064077804.1	P78563	49.180	61	31	0	422	482	80	140	4.80e-09	58.5
XP_064077805.1	P78563	35.437	206	97	5	163	332	80	285	5.72e-24	103
XP_064077805.1	P78563	47.619	63	33	0	281	343	80	142	2.90e-09	58.5
XP_064077806.1	P55011	51.603	655	292	7	18	656	284	929	0.0	664
XP_064077807.1	P55011	49.326	742	341	11	57	778	203	929	0.0	701
XP_064077808.1	Q9BSH4	35.772	246	140	8	50	284	58	296	5.35e-40	140
XP_064077809.1	Q9BSH4	35.772	246	140	8	39	273	58	296	4.00e-40	140
XP_064077810.1	Q9BSH4	35.772	246	140	8	27	261	58	296	3.80e-40	140
XP_064077811.1	Q86WZ6	33.818	275	152	7	10	263	464	729	2.07e-27	120
XP_064077811.1	Q86WZ6	32.707	266	159	7	10	259	352	613	1.79e-24	110
XP_064077811.1	Q86WZ6	31.136	273	164	8	10	264	520	786	6.41e-23	105
XP_064077811.1	Q86WZ6	32.171	258	127	6	9	264	323	534	1.18e-21	101
XP_064077811.1	Q86WZ6	31.557	244	137	6	10	246	576	796	3.56e-20	97.1
XP_064077811.1	Q86WZ6	44.118	102	56	1	165	266	352	452	1.30e-16	85.5
XP_064077811.1	Q86WZ6	28.108	185	112	5	10	191	632	798	4.78e-06	50.8
XP_064077812.1	Q8IV33	23.853	327	219	8	245	567	583	883	4.54e-18	89.7
XP_064077813.1	Q8IV33	23.853	327	219	8	233	555	583	883	4.75e-18	89.4
XP_064077814.1	Q8IV33	23.138	376	248	9	172	543	545	883	2.66e-18	90.1
XP_064077815.1	Q8IV33	24.110	365	246	9	172	531	545	883	1.66e-20	97.4
XP_064077816.1	Q8IV33	24.127	315	209	8	5	315	595	883	5.04e-17	85.1
XP_064077817.1	Q16595	49.624	133	66	1	56	187	77	209	2.94e-43	143
XP_064077818.1	Q16595	49.624	133	66	1	47	178	77	209	1.99e-43	143
XP_064077821.1	Q9Y490	48.613	2559	1279	18	1	2552	2	2531	0.0	2306
XP_064077822.1	Q9Y490	48.613	2559	1279	18	1	2552	2	2531	0.0	2306
XP_064077823.1	Q9Y490	48.613	2559	1279	18	1	2552	2	2531	0.0	2306
XP_064077824.1	Q86TS9	25.532	94	65	2	22	113	24	114	6.34e-08	47.4
XP_064077825.1	Q86TS9	25.532	94	65	2	22	113	24	114	6.34e-08	47.4
XP_064077827.1	P06213	28.473	871	510	30	67	873	33	854	2.85e-92	328
XP_064077827.1	P06213	38.074	457	248	15	955	1389	862	1305	2.00e-74	273
XP_064077828.1	Q9BWW4	50.644	466	122	16	1	453	1	371	1.20e-91	284
XP_064077829.1	Q14703	65.165	910	287	10	383	1281	147	1037	0.0	1224
XP_064077829.1	Q14703	50.877	114	54	2	182	295	27	138	3.05e-27	120
XP_064077830.1	Q14703	65.165	910	287	10	383	1281	147	1037	0.0	1224
XP_064077830.1	Q14703	50.877	114	54	2	182	295	27	138	3.05e-27	120
XP_064077831.1	Q14703	65.165	910	287	10	383	1281	147	1037	0.0	1224
XP_064077831.1	Q14703	50.877	114	54	2	182	295	27	138	3.05e-27	120
XP_064077832.1	Q9UKV5	41.314	685	325	14	1	669	1	624	4.14e-148	444
XP_064077833.1	Q7Z410	28.793	323	169	12	234	555	490	752	3.16e-22	101
XP_064077833.1	Q7Z410	28.788	264	138	10	264	521	213	432	1.38e-19	92.8
XP_064077833.1	Q7Z410	28.253	269	135	12	235	498	816	1031	6.83e-17	84.3
XP_064077834.1	Q7Z410	28.793	323	169	12	227	548	490	752	2.27e-22	101
XP_064077834.1	Q7Z410	28.788	264	138	10	257	514	213	432	1.29e-19	92.8
XP_064077834.1	Q7Z410	28.253	269	135	12	228	491	816	1031	5.32e-17	84.7
XP_064077836.1	Q7Z410	28.793	323	169	12	220	541	490	752	1.92e-22	101
XP_064077836.1	Q7Z410	28.788	264	138	10	250	507	213	432	1.37e-19	92.8
XP_064077836.1	Q7Z410	28.253	269	135	12	221	484	816	1031	4.21e-17	84.7
XP_064077837.1	Q8NBP5	36.186	409	223	6	5	378	44	449	3.02e-78	249
XP_064077838.1	Q8NBP5	36.186	409	223	6	5	378	44	449	3.02e-78	249
XP_064077839.1	Q8NBP5	36.675	409	221	6	5	378	44	449	3.51e-78	248
XP_064077840.1	Q8NBP5	34.085	355	196	6	15	334	98	449	9.35e-60	199
XP_064077841.1	Q8NBP5	35.678	398	218	6	60	422	55	449	5.98e-73	236
XP_064077842.1	P49902	58.242	546	211	10	36	573	12	548	0.0	637
XP_064077843.1	P28223	23.864	352	216	13	11	323	53	391	4.83e-12	67.8
XP_064077845.1	Q02978	73.154	298	76	1	7	300	15	312	1.36e-164	459
XP_064077846.1	Q9Y3A6	26.733	202	140	2	30	224	29	229	3.01e-19	82.8
XP_064077848.1	P04406	73.394	327	86	1	91	416	5	331	1.48e-180	506
XP_064077849.1	P04406	73.394	327	86	1	32	357	5	331	0.0	504
XP_064077850.1	P04406	73.394	327	86	1	3	328	5	331	0.0	503
XP_064077851.1	A8TX70	30.539	167	101	4	2	164	1518	1673	2.80e-07	52.0
XP_064077855.1	Q9H8M7	39.831	472	243	9	9	466	1	445	2.08e-106	323
XP_064077858.1	O15040	27.287	645	378	19	791	1365	788	1411	3.84e-60	227
XP_064077858.1	O15040	30.952	294	176	9	6	289	79	355	2.89e-35	146
XP_064077859.1	B7ZAQ6	61.197	451	171	3	1	451	1	447	0.0	555
XP_064077861.1	P55011	47.518	141	70	2	10	146	1072	1212	5.56e-36	130
XP_064077862.1	P55011	48.227	141	70	1	1	138	1072	1212	7.26e-39	138
XP_064077863.1	Q495T6	33.945	109	57	5	311	405	72	179	1.10e-06	51.6
XP_064077864.1	Q495T6	33.945	109	57	5	311	405	72	179	1.40e-06	51.2
XP_064077865.1	Q495T6	33.945	109	57	5	279	373	72	179	1.44e-06	51.2
XP_064077866.1	Q9Y5B0	34.129	712	403	16	49	716	83	772	1.70e-121	389
XP_064077867.1	Q9Y5B0	33.848	712	401	17	49	712	83	772	2.25e-120	386
XP_064077868.1	Q9Y5B0	34.270	712	395	17	49	709	83	772	5.22e-120	385
XP_064077869.1	Q9Y5B0	34.318	711	392	18	49	705	83	772	9.49e-119	382
XP_064077870.1	O00411	39.678	1056	563	23	365	1394	223	1230	0.0	759
XP_064077875.1	Q495T6	23.363	779	455	36	269	1003	84	764	3.87e-21	99.4
XP_064077876.1	Q92870	40.598	468	208	11	314	745	292	725	1.48e-99	324
XP_064077877.1	Q92870	40.598	468	208	11	314	745	292	725	1.48e-99	324
XP_064077878.1	Q92870	40.598	468	208	11	314	745	292	725	1.48e-99	324
XP_064077879.1	Q92870	40.598	468	208	11	282	713	292	725	9.67e-100	323
XP_064077880.1	Q92870	40.598	468	208	11	268	699	292	725	2.80e-100	325
XP_064077881.1	Q92870	40.821	463	204	11	260	686	292	720	6.31e-100	323
XP_064077882.1	Q92870	40.598	468	208	11	171	602	292	725	3.42e-101	324
XP_064077883.1	P52888	54.685	651	291	2	68	714	29	679	0.0	754
XP_064077884.1	Q9NQ69	48.505	301	115	7	124	423	69	330	1.71e-90	286
XP_064077885.1	Q99598	39.313	262	143	4	11	260	21	278	2.38e-56	182
XP_064077886.1	Q99598	39.313	262	143	4	11	260	21	278	2.38e-56	182
XP_064077887.1	Q99598	39.313	262	143	4	11	260	21	278	2.38e-56	182
XP_064077889.1	Q9P0P0	40.127	157	86	3	1	153	1	153	5.17e-33	114
XP_064077890.1	Q9P0P0	40.127	157	86	3	1	153	1	153	5.17e-33	114
XP_064077891.1	Q9P0P0	40.127	157	86	3	1	153	1	153	5.17e-33	114
XP_064077892.1	Q9P0P0	40.127	157	86	3	1	153	1	153	5.17e-33	114
XP_064077893.1	Q9P0P0	40.127	157	86	3	1	153	1	153	5.17e-33	114
XP_064077894.1	P61204	54.494	178	79	2	1	177	1	177	1.71e-62	191
XP_064077895.1	P61204	58.192	177	73	1	1	176	1	177	2.28e-71	213
XP_064077896.1	P58872	44.966	298	149	7	1	288	99	391	1.03e-77	241
XP_064077898.1	Q9NZL6	38.204	746	392	15	80	773	15	743	3.81e-153	465
XP_064077899.1	Q9NZL6	38.204	746	392	15	25	718	15	743	4.72e-154	466
XP_064077900.1	Q9NZL6	38.472	746	390	18	22	715	15	743	2.63e-154	466
XP_064077901.1	Q9NZL6	38.472	746	390	18	22	715	15	743	2.63e-154	466
XP_064077902.1	Q9NZL6	38.472	746	390	18	14	707	15	743	2.26e-154	466
XP_064077903.1	Q9NZL6	38.472	746	390	18	14	707	15	743	1.92e-154	466
XP_064077904.1	Q9NZL6	38.204	746	392	15	11	704	15	743	1.87e-154	466
XP_064077907.1	P43246	55.361	914	390	9	1	902	22	929	0.0	1031
XP_064077908.1	Q9UPN4	33.149	362	218	5	827	1176	619	968	1.53e-36	150
XP_064077909.1	Q9UPN4	33.149	362	218	5	827	1176	619	968	1.53e-36	150
XP_064077910.1	A0FGR8	32.335	167	100	8	461	619	754	915	8.03e-08	55.5
XP_064077912.1	A0FGR8	32.934	167	99	8	461	619	754	915	8.73e-09	58.5
XP_064077913.1	Q9BYI3	31.752	274	162	7	6	271	7	263	2.87e-37	145
XP_064077913.1	Q9BYI3	29.487	156	90	5	321	458	249	402	1.24e-06	51.2
XP_064077914.1	Q7RTS6	29.358	109	74	1	1154	1262	86	191	3.49e-08	57.8
XP_064077914.1	Q7RTS6	30.769	78	54	0	1598	1675	485	562	7.29e-08	57.0
XP_064077915.1	Q7RTS6	29.358	109	74	1	1154	1262	86	191	3.49e-08	57.8
XP_064077915.1	Q7RTS6	30.769	78	54	0	1598	1675	485	562	7.29e-08	57.0
XP_064077916.1	Q7RTS6	29.358	109	74	1	1154	1262	86	191	3.49e-08	57.8
XP_064077916.1	Q7RTS6	30.769	78	54	0	1598	1675	485	562	7.29e-08	57.0
XP_064077917.1	Q7RTS5	21.136	317	182	8	1406	1670	293	593	3.25e-08	58.2
XP_064077918.1	Q7RTS6	29.358	109	74	1	1152	1260	86	191	3.61e-08	57.8
XP_064077918.1	Q7RTS6	30.769	78	54	0	1596	1673	485	562	7.41e-08	57.0
XP_064077919.1	Q7RTS5	21.136	317	182	8	1403	1667	293	593	3.47e-08	58.2
XP_064077920.1	Q7RTS6	29.358	109	74	1	1154	1262	86	191	3.56e-08	57.8
XP_064077920.1	Q7RTS6	30.769	78	54	0	1588	1665	485	562	7.56e-08	57.0
XP_064077921.1	Q7RTS5	21.136	317	182	8	1384	1648	293	593	3.42e-08	58.2
XP_064077931.1	Q9NZ71	41.456	1030	521	24	1	1007	1	971	0.0	741
XP_064077931.1	Q9NZ71	26.316	76	56	0	932	1007	1060	1135	3.66e-07	54.3
XP_064077933.1	Q86W26	29.310	174	93	6	282	438	168	328	5.85e-08	56.6
XP_064077934.1	Q86W26	29.310	174	93	6	282	438	168	328	5.85e-08	56.6
XP_064077935.1	Q86W26	30.682	176	88	8	282	438	168	328	7.72e-08	56.2
XP_064077937.1	Q86W26	29.310	174	93	6	282	438	168	328	8.75e-08	55.8
XP_064077938.1	Q86W26	30.682	176	88	8	282	438	168	328	6.63e-08	56.2
XP_064077939.1	Q86W26	30.682	176	88	8	282	438	168	328	6.63e-08	56.2
XP_064077940.1	Q86W26	30.682	176	88	8	282	438	168	328	5.74e-08	56.2
XP_064077941.1	Q86W26	30.682	176	88	8	282	438	168	328	5.74e-08	56.2
XP_064077943.1	P16444	46.316	380	188	7	39	416	20	385	6.64e-118	349
XP_064077946.1	P20309	27.063	521	328	16	106	596	61	559	1.49e-42	161
XP_064077947.1	Q6P2H8	33.865	251	160	3	34	280	27	275	2.87e-37	133
XP_064077955.1	Q7L8J4	45.819	299	136	3	32	326	57	333	6.69e-68	221
XP_064077956.1	Q7L8J4	49.819	277	135	2	32	304	57	333	7.10e-74	236
XP_064077957.1	O60239	36.996	273	92	5	32	248	42	290	1.42e-35	135
XP_064077958.1	Q9UBP9	49.265	272	118	5	63	322	6	269	9.71e-76	239
XP_064077959.1	Q9UBP9	51.200	250	105	4	63	303	6	247	2.87e-75	238
XP_064077960.1	Q9UBP9	49.265	272	118	5	34	293	6	269	6.68e-76	239
XP_064077961.1	Q9UBP9	49.265	272	118	5	32	291	6	269	4.28e-76	239
XP_064077962.1	Q9UBP9	49.265	272	118	5	32	291	6	269	4.28e-76	239
XP_064077963.1	Q9UBP9	49.265	272	118	5	32	291	6	269	4.28e-76	239
XP_064077964.1	Q9NQ69	49.324	296	115	6	124	418	69	330	6.87e-93	292
XP_064077965.1	Q9UBP9	49.265	272	118	5	32	291	6	269	4.28e-76	239
XP_064077966.1	Q9UBP9	49.265	272	118	5	32	291	6	269	4.28e-76	239
XP_064077967.1	Q9UBP9	49.265	272	118	5	23	282	6	269	3.85e-76	239
XP_064077968.1	Q9UBP9	49.265	272	118	5	23	282	6	269	3.85e-76	239
XP_064077969.1	Q9UBP9	49.265	272	118	5	23	282	6	269	3.85e-76	239
XP_064077970.1	Q9UBP9	49.815	271	116	5	24	282	7	269	2.88e-76	240
XP_064077971.1	Q9UBP9	49.815	271	116	5	24	282	7	269	2.88e-76	240
XP_064077972.1	Q9UBP9	49.265	272	118	5	23	282	6	269	3.85e-76	239
XP_064077973.1	Q9Y2Q0	56.417	1161	451	9	603	1738	31	1161	0.0	1338
XP_064077974.1	Q9Y2Q0	57.419	1139	448	8	603	1712	31	1161	0.0	1350
XP_064077975.1	Q9Y2Q0	57.767	1075	422	6	603	1652	31	1098	0.0	1291
XP_064077976.1	Q9Y2Q0	56.417	1161	451	9	528	1663	31	1161	0.0	1342
XP_064077977.1	Q969H0	69.217	562	139	5	359	895	152	704	0.0	796
XP_064077978.1	P28472	27.978	361	239	8	45	395	23	372	4.72e-48	172
XP_064077979.1	P61371	56.977	344	116	6	47	376	14	339	1.95e-137	397
XP_064077980.1	P61371	57.478	341	116	6	47	373	14	339	7.48e-138	398
XP_064077981.1	P61371	58.160	337	116	6	47	369	14	339	9.53e-139	400
XP_064077982.1	P61371	58.507	335	115	6	47	366	14	339	3.54e-139	401
XP_064077983.1	P61371	56.977	344	116	6	13	342	14	339	6.72e-138	397
XP_064077984.1	Q9UBF8	50.610	820	288	18	358	1168	105	816	0.0	753
XP_064077985.1	Q9UBF8	50.610	820	288	18	358	1168	105	816	0.0	753
XP_064077986.1	Q9UBF8	50.610	820	288	18	358	1168	105	816	0.0	753
XP_064077987.1	Q9UBF8	50.610	820	288	18	358	1168	105	816	0.0	753
XP_064077988.1	Q9UBF8	50.610	820	288	18	358	1168	105	816	0.0	753
XP_064077989.1	O75367	53.846	403	150	7	1	402	1	368	5.98e-132	383
XP_064077990.1	Q8NI22	43.750	112	52	2	137	246	42	144	4.42e-22	89.0
XP_064077991.1	Q15131	68.020	197	63	0	1	197	147	343	5.45e-98	290
XP_064077993.1	Q15131	73.387	124	33	0	27	150	24	147	2.07e-61	192
XP_064077994.1	Q15131	73.387	124	33	0	27	150	24	147	2.07e-61	192
XP_064077995.1	Q15131	73.387	124	33	0	27	150	24	147	2.07e-61	192
XP_064077996.1	Q15131	73.387	124	33	0	27	150	24	147	2.07e-61	192
XP_064077997.1	Q15131	73.387	124	33	0	27	150	24	147	2.07e-61	192
XP_064077998.1	P25787	79.429	175	36	0	1	175	1	175	2.40e-102	293
XP_064077999.1	Q9P121	29.167	312	190	9	47	352	16	302	7.59e-29	116
XP_064078000.1	Q9P121	29.221	308	191	8	47	348	16	302	6.66e-30	119
XP_064078001.1	Q13595	72.174	115	32	0	89	203	100	214	2.46e-56	182
XP_064078002.1	Q13595	72.414	116	32	0	89	204	100	215	1.05e-56	183
XP_064078003.1	Q13595	72.174	115	32	0	89	203	100	214	2.36e-56	182
XP_064078004.1	Q13595	71.296	108	31	0	84	191	107	214	3.20e-52	171
XP_064078005.1	O43598	53.237	139	63	1	7	145	23	159	2.26e-45	146
XP_064078006.1	Q9UHA4	50.806	124	61	0	1	124	1	124	2.72e-46	145
XP_064078007.1	Q9UHA4	50.833	120	59	0	1	120	5	124	1.96e-44	140
XP_064078013.1	Q9NPE2	27.586	116	78	2	93	204	50	163	8.70e-07	49.7
XP_064078014.1	Q9NPE2	27.586	116	78	2	78	189	50	163	6.62e-07	49.7
XP_064078015.1	Q9NPE2	27.586	116	78	2	78	189	50	163	6.62e-07	49.7
XP_064078016.1	Q96HY6	57.031	128	55	0	47	174	183	310	2.50e-44	148
XP_064078017.1	Q5M8T2	31.090	312	210	4	20	328	4	313	1.55e-46	162
XP_064078018.1	Q5M8T2	30.435	276	187	4	20	292	4	277	6.41e-38	139
XP_064078019.1	Q5M8T2	31.090	312	210	4	3	311	4	313	1.68e-46	161
XP_064078020.1	Q5M8T2	31.090	312	210	4	3	311	4	313	1.68e-46	161
XP_064078021.1	Q5M8T2	31.090	312	210	4	3	311	4	313	1.68e-46	161
XP_064078022.1	Q5M8T2	31.090	312	210	4	3	311	4	313	1.68e-46	161
XP_064078023.1	Q5M8T2	31.923	260	172	4	8	264	56	313	3.65e-42	148
XP_064078024.1	Q5M8T2	31.923	260	172	4	8	264	56	313	3.65e-42	148
XP_064078025.1	P31483	48.523	237	100	6	1	232	167	386	1.92e-57	187
XP_064078025.1	P31483	30.081	123	74	3	1	117	66	182	1.97e-11	62.8
XP_064078026.1	P31483	50.439	228	97	6	1	220	167	386	4.35e-59	191
XP_064078026.1	P31483	30.081	123	74	3	1	117	66	182	1.68e-11	62.8
XP_064078027.1	P31483	48.523	237	100	6	1	232	167	386	1.32e-57	187
XP_064078027.1	P31483	30.081	123	74	3	1	117	66	182	1.71e-11	62.8
XP_064078028.1	Q6ZSM3	34.685	222	139	4	184	401	41	260	3.74e-33	134
XP_064078028.1	Q6ZSM3	25.957	235	163	4	632	861	229	457	6.89e-20	94.0
XP_064078029.1	O00337	44.112	501	253	7	62	539	118	614	3.03e-131	396
XP_064078030.1	Q6IPM2	41.221	131	74	1	69	196	136	266	2.27e-23	106
XP_064078031.1	Q6IPM2	41.221	131	74	1	84	211	136	266	2.25e-23	106
XP_064078032.1	Q6IPM2	41.221	131	74	1	55	182	136	266	2.21e-23	106
XP_064078033.1	Q6IPM2	41.221	131	74	1	32	159	136	266	2.02e-23	106
XP_064078034.1	Q6IPM2	41.221	131	74	1	84	211	136	266	1.35e-23	107
XP_064078035.1	Q6IPM2	41.221	131	74	1	84	211	136	266	1.10e-23	107
XP_064078036.1	Q6IPM2	41.221	131	74	1	84	211	136	266	1.17e-23	107
XP_064078037.1	Q9NUQ9	57.229	332	132	3	1	331	1	323	2.99e-132	379
XP_064078038.1	O75762	21.010	733	455	23	77	765	361	1013	2.69e-25	112
XP_064078038.1	O75762	24.484	339	213	11	62	384	67	378	3.93e-11	67.0
XP_064078038.1	O75762	20.397	353	266	6	25	372	132	474	1.12e-07	55.5
XP_064078039.1	Q16658	39.721	501	287	12	23	516	1	493	1.38e-118	357
XP_064078040.1	Q16658	39.721	501	287	12	16	509	1	493	1.19e-118	357
XP_064078041.1	Q16658	39.721	501	287	12	16	509	1	493	1.19e-118	357
XP_064078042.1	Q8N6R0	46.575	657	309	9	1	620	1	652	0.0	584
XP_064078043.1	Q99081	41.951	410	158	19	327	686	291	670	2.91e-58	209
XP_064078044.1	Q99081	42.195	410	157	19	327	686	291	670	7.27e-59	211
XP_064078045.1	P15923	41.228	342	160	13	363	682	320	642	2.79e-47	177
XP_064078046.1	P15923	41.813	342	158	13	363	682	320	642	5.87e-48	179
XP_064078047.1	Q99081	41.546	414	162	19	308	671	287	670	1.87e-58	209
XP_064078048.1	Q99081	42.965	398	158	18	323	665	287	670	2.29e-60	214
XP_064078049.1	Q99081	38.333	420	163	18	292	653	289	670	9.31e-51	187
XP_064078050.1	Q99081	39.379	419	160	19	277	638	289	670	7.15e-51	187
XP_064078051.1	Q99081	39.563	412	169	18	233	594	289	670	7.76e-56	200
XP_064078052.1	Q99081	40.633	411	166	19	223	584	289	670	4.60e-56	201
XP_064078053.1	Q99081	40.633	411	166	19	218	579	289	670	4.96e-56	200
XP_064078054.1	Q99081	40.633	411	166	19	208	569	289	670	2.61e-56	201
XP_064078055.1	Q99081	37.805	410	175	16	173	532	291	670	4.45e-51	186
XP_064078056.1	Q99081	40.831	409	164	19	158	517	291	670	4.24e-56	199
XP_064078057.1	Q99081	41.487	417	150	21	140	499	291	670	3.37e-56	199
XP_064078058.1	Q99081	40.831	409	164	19	120	479	291	670	1.60e-56	199
XP_064078059.1	Q99081	41.546	414	162	19	111	474	287	670	7.38e-60	208
XP_064078060.1	Q99081	40.831	409	164	19	111	470	291	670	9.28e-57	199
XP_064078061.1	Q99081	37.548	522	222	25	5	464	191	670	4.29e-57	200
XP_064078062.1	P55011	47.255	1020	447	17	75	1027	217	1212	0.0	887
XP_064078063.1	P55011	47.255	1020	447	17	75	1027	217	1212	0.0	887
XP_064078064.1	Q16881	58.979	607	238	4	62	661	45	647	0.0	711
XP_064078065.1	O75382	36.996	273	159	7	604	866	475	744	1.38e-39	157
XP_064078065.1	O75382	24.545	330	206	6	52	377	21	311	5.63e-22	101
XP_064078066.1	O75382	36.996	273	159	7	604	866	475	744	1.38e-39	157
XP_064078066.1	O75382	24.545	330	206	6	52	377	21	311	5.63e-22	101
XP_064078067.1	O75382	36.996	273	159	7	604	866	475	744	1.38e-39	157
XP_064078067.1	O75382	24.545	330	206	6	52	377	21	311	5.63e-22	101
XP_064078068.1	P14618	65.049	515	176	1	38	552	17	527	0.0	684
XP_064078069.1	P14618	65.049	515	176	1	36	550	17	527	0.0	684
XP_064078070.1	P14618	65.362	511	177	0	38	548	17	527	0.0	687
XP_064078071.1	P14618	64.990	517	177	1	38	554	17	529	0.0	687
XP_064078072.1	P14618	65.049	515	176	1	8	522	17	527	0.0	684
XP_064078073.1	P14618	65.049	515	176	1	8	522	17	527	0.0	684
XP_064078074.1	P14618	65.049	515	176	1	8	522	17	527	0.0	684
XP_064078075.1	P14618	64.990	517	177	1	8	524	17	529	0.0	688
XP_064078076.1	Q16134	70.516	407	110	2	18	415	17	422	0.0	603
XP_064078077.1	Q8N8Q9	43.051	295	167	1	138	431	9	303	3.63e-75	244
XP_064078078.1	Q8N8Q9	43.051	295	167	1	90	383	9	303	7.19e-76	244
XP_064078079.1	Q8N8Q9	43.051	295	167	1	64	357	9	303	6.40e-76	244
XP_064078080.1	Q8N8Q9	43.051	295	167	1	57	350	9	303	3.51e-76	244
XP_064078081.1	Q9NQ69	48.048	333	145	8	11	328	66	385	6.70e-97	292
XP_064078082.1	Q8N8Q9	43.051	295	167	1	57	350	9	303	3.51e-76	244
XP_064078083.1	Q8N8Q9	43.051	295	167	1	57	350	9	303	3.51e-76	244
XP_064078084.1	Q8N8Q9	43.051	295	167	1	44	337	9	303	2.89e-76	244
XP_064078085.1	Q8N8Q9	43.051	295	167	1	44	337	9	303	2.89e-76	244
XP_064078086.1	Q8N8Q9	43.051	295	167	1	44	337	9	303	2.89e-76	244
XP_064078087.1	Q8N8Q9	43.051	295	167	1	44	337	9	303	2.89e-76	244
XP_064078088.1	P08582	31.731	728	405	30	345	1028	23	702	1.25e-81	284
XP_064078088.1	P08582	25.755	695	401	22	692	1297	18	686	6.05e-44	171
XP_064078088.1	P08582	29.607	331	164	11	1035	1304	23	345	6.38e-27	118
XP_064078089.1	Q9UGI8	49.246	199	95	4	677	874	223	416	3.80e-58	205
XP_064078089.1	Q9UGI8	36.548	197	111	5	15	201	1	193	4.32e-33	132
XP_064078090.1	Q9UGI8	49.246	199	95	4	677	874	223	416	3.80e-58	205
XP_064078090.1	Q9UGI8	36.548	197	111	5	15	201	1	193	4.32e-33	132
XP_064078091.1	Q9UGI8	49.246	199	95	4	677	874	223	416	3.80e-58	205
XP_064078091.1	Q9UGI8	36.548	197	111	5	15	201	1	193	4.32e-33	132
XP_064078092.1	Q12946	85.088	114	17	0	53	166	40	153	1.14e-55	189
XP_064078094.1	Q96AE7	49.799	249	120	3	132	378	885	1130	1.38e-73	248
XP_064078094.1	Q96AE7	33.621	232	145	6	160	386	121	348	1.94e-27	114
XP_064078094.1	Q96AE7	26.404	178	126	3	208	381	561	737	9.46e-14	72.8
XP_064078095.1	Q96HJ9	41.176	102	57	2	2	101	6	106	8.85e-18	72.0
XP_064078096.1	Q9UBD6	30.599	451	289	7	91	538	10	439	4.54e-54	190
XP_064078098.1	Q969V3	47.430	428	214	5	9	426	7	433	6.67e-123	372
XP_064078099.1	P16444	44.628	363	187	6	57	417	23	373	9.15e-109	327
XP_064078100.1	P16444	44.628	363	187	6	57	417	23	373	9.15e-109	327
XP_064078101.1	P16444	44.628	363	187	6	57	417	23	373	9.15e-109	327
XP_064078102.1	P16444	35.792	366	156	11	57	358	23	373	9.74e-60	199
XP_064078103.1	Q9UJK0	53.807	197	87	2	127	321	41	235	5.62e-75	233
XP_064078104.1	Q9UJK0	53.807	197	87	2	96	290	41	235	5.30e-75	232
XP_064078108.1	Q9BSW2	43.750	192	102	3	811	1001	544	730	1.50e-40	160
XP_064078108.1	Q9BSW2	30.814	344	213	7	15	346	54	384	2.91e-24	108
XP_064078109.1	Q9BSW2	43.750	192	102	3	811	1001	544	730	1.50e-40	160
XP_064078109.1	Q9BSW2	30.814	344	213	7	15	346	54	384	2.91e-24	108
XP_064078110.1	Q9BSW2	43.750	192	102	3	811	1001	544	730	1.50e-40	160
XP_064078110.1	Q9BSW2	30.814	344	213	7	15	346	54	384	2.91e-24	108
XP_064078111.1	Q9BSW2	43.750	192	102	3	811	1001	544	730	1.50e-40	160
XP_064078111.1	Q9BSW2	30.814	344	213	7	15	346	54	384	2.91e-24	108
XP_064078112.1	Q9BSW2	43.750	192	102	3	811	1001	544	730	1.50e-40	160
XP_064078112.1	Q9BSW2	30.814	344	213	7	15	346	54	384	2.91e-24	108
XP_064078119.1	O95803	62.712	531	197	1	2	531	340	870	0.0	731
XP_064078120.1	P25208	52.459	183	68	5	8	178	17	192	2.91e-57	179
XP_064078121.1	P25208	52.459	183	68	5	8	178	17	192	2.91e-57	179
XP_064078122.1	P25208	52.459	183	68	5	8	178	17	192	2.91e-57	179
XP_064078123.1	P25208	52.459	183	68	5	8	178	17	192	2.91e-57	179
XP_064078124.1	P25208	52.459	183	68	5	8	178	17	192	2.91e-57	179
XP_064078125.1	P25208	52.459	183	68	5	8	178	17	192	2.91e-57	179
XP_064078126.1	P25208	53.933	178	68	4	8	173	17	192	9.15e-60	185
XP_064078127.1	O15245	26.957	230	146	8	84	306	140	354	2.60e-11	65.5
